CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
45096,Female,50,137,64
45097,Male,37,69,7
45098,Female,51,78,96
45099,Female,20,140,39
45100,Male,37,92,37
45101,Male,20,79,38
45102,Male,23,137,93
45103,Male,46,96,48
45104,Female,56,108,68
45105,Female,60,127,87
45106,Male,48,102,15
45107,Female,56,119,17
45108,Male,66,115,24
45109,Female,38,48,40
45110,Male,68,52,96
45111,Female,61,41,67
45112,Male,18,22,33
45113,Female,50,93,81
45114,Male,67,143,58
45115,Male,27,114,37
45116,Female,69,146,25
45117,Female,43,24,14
45118,Female,20,111,45
45119,Female,31,85,28
45120,Female,25,93,42
45121,Male,65,83,38
45122,Female,67,56,30
45123,Female,49,127,86
45124,Female,58,139,24
45125,Female,53,43,95
45126,Male,44,39,2
45127,Male,50,93,16
45128,Male,38,136,31
45129,Male,43,17,69
45130,Female,31,120,92
45131,Male,60,124,97
45132,Male,53,95,55
45133,Female,45,127,45
45134,Female,45,148,72
45135,Female,38,91,59
45136,Female,65,55,38
45137,Female,58,94,76
45138,Female,46,147,11
45139,Male,63,95,72
45140,Male,55,135,14
45141,Female,51,91,89
45142,Male,18,106,32
45143,Female,37,85,1
45144,Female,43,70,31
45145,Male,68,47,83
45146,Male,44,108,51
45147,Male,40,101,37
45148,Male,24,35,49
45149,Male,39,91,64
45150,Female,64,128,22
45151,Male,54,112,16
45152,Male,52,99,12
45153,Female,64,135,14
45154,Male,21,36,25
45155,Male,46,125,74
45156,Male,54,60,55
45157,Male,53,67,75
45158,Male,20,37,71
45159,Female,19,36,46
45160,Male,22,112,41
45161,Male,35,102,37
45162,Female,51,58,71
45163,Male,32,136,72
45164,Female,67,45,47
45165,Female,67,25,12
45166,Female,57,63,69
45167,Male,61,109,32
45168,Male,58,66,50
45169,Male,68,81,19
45170,Male,18,39,30
45171,Female,39,91,26
45172,Female,42,94,96
45173,Female,34,58,24
45174,Male,50,132,86
45175,Female,69,33,50
45176,Male,34,55,30
45177,Female,55,139,96
45178,Female,22,132,74
45179,Female,54,21,37
45180,Male,60,104,31
45181,Female,60,38,96
45182,Female,28,31,25
45183,Male,29,78,7
45184,Female,61,28,13
45185,Female,51,146,96
45186,Male,52,34,11
45187,Male,56,63,72
45188,Male,69,42,71
45189,Male,63,96,98
45190,Female,33,67,21
45191,Female,41,26,44
45192,Male,48,127,53
45193,Female,31,98,4
45194,Female,66,120,1
45195,Male,64,50,53
45196,Female,49,78,44
45197,Female,60,25,20
45198,Female,30,129,78
45199,Male,55,46,71
45200,Female,34,143,10
45201,Female,61,83,76
45202,Female,53,45,80
45203,Male,59,94,33
45204,Male,35,44,1
45205,Female,36,104,13
45206,Female,24,97,85
45207,Male,47,83,94
45208,Male,29,137,78
45209,Male,28,24,96
45210,Male,46,111,83
45211,Female,20,40,16
45212,Male,51,46,84
45213,Male,51,139,49
45214,Male,48,26,62
45215,Male,39,46,4
45216,Female,19,110,98
45217,Female,44,144,81
45218,Female,64,113,72
45219,Female,53,19,22
45220,Male,49,74,55
45221,Female,52,130,78
45222,Female,34,54,28
45223,Male,51,123,89
45224,Female,43,71,83
45225,Female,27,73,7
45226,Female,56,42,31
45227,Male,26,147,6
45228,Male,42,142,76
45229,Male,37,16,86
45230,Female,32,55,18
45231,Male,57,80,28
45232,Male,66,47,45
45233,Female,44,136,34
45234,Male,28,52,63
45235,Female,33,43,58
45236,Female,47,119,94
45237,Male,39,122,57
45238,Female,41,64,39
45239,Female,67,82,74
45240,Female,41,85,40
45241,Male,53,144,39
45242,Female,35,149,89
45243,Male,37,124,60
45244,Male,25,43,83
45245,Female,32,117,16
45246,Female,30,99,98
45247,Female,53,124,99
45248,Female,31,105,35
45249,Female,64,47,40
45250,Male,64,28,16
45251,Male,41,48,5
45252,Female,54,40,12
45253,Male,41,130,78
45254,Male,64,46,48
45255,Male,35,19,65
45256,Female,49,140,52
45257,Male,52,33,54
45258,Male,37,136,48
45259,Male,59,87,38
45260,Female,49,52,79
45261,Male,54,28,95
45262,Female,54,67,56
45263,Male,64,28,34
45264,Female,50,118,87
45265,Male,18,39,75
45266,Female,65,130,78
45267,Male,45,32,10
45268,Female,44,91,54
45269,Female,34,142,80
45270,Male,63,37,61
45271,Male,32,27,86
45272,Female,31,75,8
45273,Female,48,105,95
45274,Male,51,100,46
45275,Female,20,76,10
45276,Male,29,136,30
45277,Male,43,43,14
45278,Female,41,91,61
45279,Male,51,106,68
45280,Female,25,27,10
45281,Male,29,100,5
45282,Male,26,105,38
45283,Male,43,108,56
45284,Male,63,125,94
45285,Male,55,113,11
45286,Male,66,65,60
45287,Male,60,128,68
45288,Male,36,136,45
45289,Male,38,125,93
45290,Male,30,75,49
45291,Male,52,117,91
45292,Male,20,99,44
45293,Female,42,102,88
45294,Female,49,122,52
45295,Male,38,25,37
45296,Male,31,22,79
45297,Female,48,18,4
45298,Male,25,88,78
45299,Male,24,26,58
45300,Male,53,111,56
45301,Female,52,51,77
45302,Male,36,95,44
45303,Female,19,112,63
45304,Female,22,54,38
45305,Male,61,105,34
45306,Female,19,38,5
45307,Female,35,96,6
45308,Female,32,77,49
45309,Male,33,30,66
45310,Male,29,65,37
45311,Female,61,30,76
45312,Male,53,72,22
45313,Female,39,88,4
45314,Male,45,71,15
45315,Male,57,82,46
45316,Female,60,26,84
45317,Male,39,31,96
45318,Female,21,131,31
45319,Male,29,83,99
45320,Female,38,16,49
45321,Male,44,27,24
45322,Female,40,115,49
45323,Male,59,15,58
45324,Male,44,61,92
45325,Female,58,101,84
45326,Male,33,147,29
45327,Female,49,113,40
45328,Male,53,146,70
45329,Female,34,80,90
45330,Female,35,68,41
45331,Female,44,145,80
45332,Female,24,36,78
45333,Female,58,91,29
45334,Female,55,144,23
45335,Female,37,30,75
45336,Female,52,111,96
45337,Male,64,99,99
45338,Male,50,92,65
45339,Male,43,65,77
45340,Male,41,80,71
45341,Female,41,98,49
45342,Female,48,118,71
45343,Male,44,118,78
45344,Male,66,108,90
45345,Female,26,20,17
45346,Male,19,70,93
45347,Female,23,61,75
45348,Male,48,94,74
45349,Female,42,33,7
45350,Female,33,17,20
45351,Male,62,96,15
45352,Male,23,142,2
45353,Female,40,55,48
45354,Male,64,133,55
45355,Male,22,21,50
45356,Female,34,36,68
45357,Male,26,45,27
45358,Male,43,139,49
45359,Female,30,97,3
45360,Female,24,33,1
45361,Female,65,61,53
45362,Male,57,126,7
45363,Female,35,70,40
45364,Male,54,126,91
45365,Male,62,64,34
45366,Male,41,31,3
45367,Male,49,48,60
45368,Female,24,56,58
45369,Male,37,43,19
45370,Male,62,130,48
45371,Male,51,20,58
45372,Female,36,38,6
45373,Female,63,97,97
45374,Female,31,102,76
45375,Male,49,115,88
45376,Male,26,105,51
45377,Female,53,68,78
45378,Female,66,89,81
45379,Male,43,22,36
45380,Female,37,26,20
45381,Male,46,59,72
45382,Female,33,129,38
45383,Male,48,115,25
45384,Male,41,18,68
45385,Male,47,121,29
45386,Female,25,91,47
45387,Female,43,68,58
45388,Male,32,45,3
45389,Female,67,18,31
45390,Male,27,117,74
45391,Female,53,21,12
45392,Female,56,71,67
45393,Male,41,132,48
45394,Female,66,64,9
45395,Female,25,127,78
45396,Male,18,138,14
45397,Male,27,94,19
45398,Male,64,79,17
45399,Male,40,148,37
45400,Female,55,100,86
45401,Female,27,44,21
45402,Male,50,86,31
45403,Female,48,39,12
45404,Male,55,138,59
45405,Male,30,86,55
45406,Male,52,141,98
45407,Female,61,50,78
45408,Female,64,55,82
45409,Female,49,61,42
45410,Male,39,45,10
45411,Male,24,16,96
45412,Female,23,82,23
45413,Female,58,22,38
45414,Female,33,70,10
45415,Female,29,110,18
45416,Male,26,25,4
45417,Female,57,84,67
45418,Female,22,88,29
45419,Male,20,81,76
45420,Female,53,15,70
45421,Female,60,106,24
45422,Female,27,25,92
45423,Male,25,44,37
45424,Male,26,118,52
45425,Female,30,144,96
45426,Male,36,148,19
45427,Female,40,50,41
45428,Female,60,144,69
45429,Male,41,130,4
45430,Female,20,142,30
45431,Male,50,64,27
45432,Male,40,21,34
45433,Male,31,74,70
45434,Female,36,82,47
45435,Female,50,93,15
45436,Female,40,122,21
45437,Female,44,141,98
45438,Male,29,85,30
45439,Female,63,64,5
45440,Female,64,116,14
45441,Male,24,103,24
45442,Male,53,62,36
45443,Female,63,29,15
45444,Male,35,148,49
45445,Female,33,73,88
45446,Female,31,94,92
45447,Male,38,86,24
45448,Male,60,129,87
45449,Female,44,140,7
45450,Female,42,46,74
45451,Female,55,17,59
45452,Female,32,128,45
45453,Female,27,62,33
45454,Male,47,21,73
45455,Female,61,46,85
45456,Male,26,107,93
45457,Male,45,72,49
45458,Male,66,125,58
45459,Female,35,147,64
45460,Female,28,112,29
45461,Male,55,53,70
45462,Male,68,128,4
45463,Male,19,84,83
45464,Male,39,122,49
45465,Male,40,46,43
45466,Female,37,145,75
45467,Male,62,71,19
45468,Female,46,65,54
45469,Male,43,31,71
45470,Male,58,140,43
45471,Female,29,25,84
45472,Female,65,148,7
45473,Male,46,120,12
45474,Female,36,24,15
45475,Female,51,94,45
45476,Male,65,142,80
45477,Male,44,95,74
45478,Male,47,55,43
45479,Female,54,75,80
45480,Male,48,135,89
45481,Male,45,59,73
45482,Female,42,42,1
45483,Male,66,52,60
45484,Female,23,108,13
45485,Female,24,46,85
45486,Male,23,105,90
45487,Female,52,69,16
45488,Female,42,110,1
45489,Male,38,25,49
45490,Female,64,98,98
45491,Male,65,25,15
45492,Male,34,127,3
45493,Male,58,123,14
45494,Male,43,50,99
45495,Male,58,66,20
45496,Female,34,39,98
45497,Female,24,144,91
45498,Female,42,41,36
45499,Male,51,50,58
45500,Male,43,120,57
45501,Male,23,40,96
45502,Male,27,146,31
45503,Female,34,80,70
45504,Female,31,24,33
45505,Male,20,86,64
45506,Male,65,71,29
45507,Male,33,63,21
45508,Female,22,107,40
45509,Female,65,33,47
45510,Male,40,70,25
45511,Male,44,20,52
45512,Female,22,57,15
45513,Female,54,91,88
45514,Male,55,58,8
45515,Male,35,123,78
45516,Male,29,142,20
45517,Female,38,94,33
45518,Male,24,34,36
45519,Female,34,17,99
45520,Male,59,147,38
45521,Male,26,117,50
45522,Male,58,108,7
45523,Female,41,92,24
45524,Male,28,107,76
45525,Female,42,18,57
45526,Male,63,110,80
45527,Female,54,111,81
45528,Male,24,128,41
45529,Female,34,136,35
45530,Male,58,85,23
45531,Female,36,52,22
45532,Female,38,101,79
45533,Male,62,98,25
45534,Female,26,62,20
45535,Female,62,50,5
45536,Male,63,60,93
45537,Female,25,18,4
45538,Male,63,77,96
45539,Male,62,96,25
45540,Female,44,68,37
45541,Female,40,128,25
45542,Female,27,33,72
45543,Female,19,133,98
45544,Female,61,75,86
45545,Male,65,137,19
45546,Male,24,101,47
45547,Female,19,41,89
45548,Female,33,32,68
45549,Female,23,106,47
45550,Female,33,23,96
45551,Female,42,103,36
45552,Male,62,118,35
45553,Male,27,105,32
45554,Male,69,31,80
45555,Female,26,142,54
45556,Female,49,83,89
45557,Female,49,43,93
45558,Male,19,48,70
45559,Male,38,54,50
45560,Male,65,42,79
45561,Male,20,58,71
45562,Female,51,46,56
45563,Female,46,51,83
45564,Female,59,63,25
45565,Female,37,76,22
45566,Female,40,22,58
45567,Female,54,103,16
45568,Male,25,58,7
45569,Female,61,133,61
45570,Female,53,112,49
45571,Female,31,33,91
45572,Female,40,141,67
45573,Female,44,135,34
45574,Female,32,38,28
45575,Female,52,121,14
45576,Female,39,109,89
45577,Male,64,36,67
45578,Male,53,81,16
45579,Male,32,88,11
45580,Female,49,56,7
45581,Male,58,132,83
45582,Female,35,75,2
45583,Male,62,85,44
45584,Male,48,87,73
45585,Female,58,91,35
45586,Female,53,53,94
45587,Female,42,127,97
45588,Female,62,134,9
45589,Male,27,57,35
45590,Male,57,137,48
45591,Female,31,64,13
45592,Male,65,137,100
45593,Male,43,40,3
45594,Male,36,95,47
45595,Female,47,16,18
45596,Female,56,104,73
45597,Female,29,124,1
45598,Male,48,20,55
45599,Female,62,87,1
45600,Female,64,76,34
45601,Male,64,62,43
45602,Female,35,135,46
45603,Female,19,114,100
45604,Female,31,112,67
45605,Male,37,121,69
45606,Female,56,72,74
45607,Male,37,56,31
45608,Male,51,17,92
45609,Male,51,89,40
45610,Male,54,149,92
45611,Male,20,56,53
45612,Male,52,118,64
45613,Female,50,28,8
45614,Female,36,85,75
45615,Male,48,129,17
45616,Male,69,127,24
45617,Female,61,133,32
45618,Female,39,85,100
45619,Female,44,58,93
45620,Male,55,136,71
45621,Male,45,28,23
45622,Female,38,32,80
45623,Male,37,121,28
45624,Male,55,47,56
45625,Male,30,25,15
45626,Male,46,79,4
45627,Female,38,104,15
45628,Male,59,85,27
45629,Male,50,78,40
45630,Male,49,107,48
45631,Male,65,136,25
45632,Female,63,49,42
45633,Male,45,130,61
45634,Male,67,60,1
45635,Female,31,54,28
45636,Male,59,137,12
45637,Male,69,56,3
45638,Male,39,58,21
45639,Male,54,98,27
45640,Female,51,66,25
45641,Female,34,82,29
45642,Female,50,144,91
45643,Male,50,149,46
45644,Male,55,90,95
45645,Female,43,92,43
45646,Female,56,140,78
45647,Male,24,19,76
45648,Male,42,26,70
45649,Male,65,85,56
45650,Male,68,38,79
45651,Male,47,15,1
45652,Male,58,37,56
45653,Male,50,128,15
45654,Male,67,82,54
45655,Male,56,118,47
45656,Male,45,18,55
45657,Female,35,69,53
45658,Male,27,73,92
45659,Male,69,148,62
45660,Male,19,58,44
45661,Female,60,79,78
45662,Male,67,86,87
45663,Female,60,91,69
45664,Male,31,96,62
45665,Female,30,37,39
45666,Female,18,125,100
45667,Male,49,72,37
45668,Female,42,89,28
45669,Female,27,68,42
45670,Male,32,29,53
45671,Male,68,133,83
45672,Male,46,66,37
45673,Male,34,115,64
45674,Male,59,102,86
45675,Male,57,120,71
45676,Female,40,105,84
45677,Female,24,107,11
45678,Male,67,38,67
45679,Male,53,57,88
45680,Male,23,147,63
45681,Male,19,117,21
45682,Female,62,60,43
45683,Female,49,142,29
45684,Male,61,143,45
45685,Female,22,76,7
45686,Female,36,129,75
45687,Male,19,35,48
45688,Male,60,29,79
45689,Female,40,64,88
45690,Male,57,67,76
45691,Male,21,137,43
45692,Male,21,82,41
45693,Female,28,135,45
45694,Female,63,56,86
45695,Female,58,120,26
45696,Female,37,72,10
45697,Male,31,52,23
45698,Male,52,77,40
45699,Female,62,58,22
45700,Female,31,54,54
45701,Male,66,25,82
45702,Female,20,107,46
45703,Female,32,141,90
45704,Female,38,28,45
45705,Female,19,102,5
45706,Female,38,79,30
45707,Female,27,110,91
45708,Female,44,19,67
45709,Male,64,85,2
45710,Male,36,119,37
45711,Male,29,141,86
45712,Female,66,82,23
45713,Male,33,83,67
45714,Male,25,81,19
45715,Male,54,63,6
45716,Male,42,107,32
45717,Female,41,52,57
45718,Male,64,62,2
45719,Male,57,44,11
45720,Male,35,116,90
45721,Male,38,129,21
45722,Female,25,88,30
45723,Female,36,25,74
45724,Male,66,127,58
45725,Male,47,21,44
45726,Male,44,134,12
45727,Male,53,36,50
45728,Female,53,100,24
45729,Female,43,145,63
45730,Male,37,103,63
45731,Female,69,56,19
45732,Female,58,106,100
45733,Male,31,31,95
45734,Male,50,18,9
45735,Female,26,98,57
45736,Female,40,55,22
45737,Female,62,127,90
45738,Male,47,104,3
45739,Male,67,48,12
45740,Male,59,86,34
45741,Male,45,115,6
45742,Female,48,126,62
45743,Male,43,125,41
45744,Female,53,18,87
45745,Female,64,48,78
45746,Female,53,142,88
45747,Female,69,128,49
45748,Male,28,83,72
45749,Female,29,135,62
45750,Female,62,57,84
45751,Male,19,20,22
45752,Female,57,66,95
45753,Male,21,134,71
45754,Male,49,53,47
45755,Male,58,124,73
45756,Male,51,127,29
45757,Female,22,59,17
45758,Male,22,104,88
45759,Female,21,138,16
45760,Female,68,149,99
45761,Male,58,30,33
45762,Female,29,28,17
45763,Female,52,119,97
45764,Female,54,139,43
45765,Male,51,40,25
45766,Female,62,79,27
45767,Male,45,141,45
45768,Male,24,65,63
45769,Male,57,77,60
45770,Female,69,144,81
45771,Female,28,18,64
45772,Female,61,104,56
45773,Male,49,76,97
45774,Female,67,57,31
45775,Male,67,60,58
45776,Male,49,28,70
45777,Female,48,122,93
45778,Female,65,92,68
45779,Male,37,57,98
45780,Male,23,143,54
45781,Female,67,42,82
45782,Female,66,98,24
45783,Female,35,33,46
45784,Male,38,81,22
45785,Female,20,92,66
45786,Female,58,22,89
45787,Male,45,117,78
45788,Male,45,74,83
45789,Female,49,127,89
45790,Female,56,58,100
45791,Female,41,139,65
45792,Male,24,100,79
45793,Female,36,125,89
45794,Male,18,116,50
45795,Female,50,37,10
45796,Male,50,64,82
45797,Female,28,83,73
45798,Female,40,143,66
45799,Female,67,104,23
45800,Male,62,29,72
45801,Male,45,90,49
45802,Male,64,99,6
45803,Male,34,115,21
45804,Female,27,31,7
45805,Male,25,143,26
45806,Male,26,109,37
45807,Female,36,98,60
45808,Male,67,67,4
45809,Female,25,18,82
45810,Male,22,112,74
45811,Male,31,149,97
45812,Female,62,105,23
45813,Female,50,144,6
45814,Female,60,59,71
45815,Female,61,147,60
45816,Male,55,126,40
45817,Male,29,63,56
45818,Female,20,40,90
45819,Female,57,105,68
45820,Male,46,58,4
45821,Female,39,118,97
45822,Male,51,23,37
45823,Female,23,22,54
45824,Female,52,147,36
45825,Female,56,122,5
45826,Female,33,28,55
45827,Male,48,90,54
45828,Female,66,34,54
45829,Male,61,19,93
45830,Female,32,37,11
45831,Female,63,56,90
45832,Male,18,51,13
45833,Female,61,77,29
45834,Male,37,127,15
45835,Female,40,70,46
45836,Male,37,45,72
45837,Female,49,52,27
45838,Female,63,105,39
45839,Female,65,119,69
45840,Female,42,133,51
45841,Female,64,80,47
45842,Male,25,98,19
45843,Male,50,135,5
45844,Male,62,49,66
45845,Female,47,15,23
45846,Female,20,125,38
45847,Female,41,57,91
45848,Male,29,69,26
45849,Male,48,104,100
45850,Male,24,97,85
45851,Female,57,48,8
45852,Female,34,79,40
45853,Male,67,55,25
45854,Male,27,91,72
45855,Male,32,102,21
45856,Male,38,102,30
45857,Female,38,39,18
45858,Male,46,113,92
45859,Female,59,95,62
45860,Female,58,117,91
45861,Female,18,36,9
45862,Female,38,119,74
45863,Female,22,22,58
45864,Female,32,15,41
45865,Male,63,136,40
45866,Male,43,93,97
45867,Male,28,131,74
45868,Male,66,122,62
45869,Female,38,41,96
45870,Male,63,97,45
45871,Female,23,81,14
45872,Male,21,56,18
45873,Male,62,54,2
45874,Female,38,129,64
45875,Female,34,97,100
45876,Male,48,132,75
45877,Male,61,124,83
45878,Female,40,77,41
45879,Female,49,83,29
45880,Female,61,107,58
45881,Female,53,107,19
45882,Female,51,43,48
45883,Female,69,49,61
45884,Female,23,31,78
45885,Female,55,73,37
45886,Female,39,97,56
45887,Female,50,33,87
45888,Male,28,43,24
45889,Female,40,134,29
45890,Female,61,57,64
45891,Male,53,129,73
45892,Female,45,19,18
45893,Male,65,132,65
45894,Female,36,52,24
45895,Male,60,40,20
45896,Female,60,120,68
45897,Male,30,126,77
45898,Male,30,141,14
45899,Female,25,47,52
45900,Female,60,70,14
45901,Male,65,100,64
45902,Male,30,75,90
45903,Male,52,21,26
45904,Female,44,42,44
45905,Male,28,116,53
45906,Male,38,19,5
45907,Male,25,137,69
45908,Male,59,72,5
45909,Female,43,47,18
45910,Female,47,80,62
45911,Male,39,119,85
45912,Female,67,148,51
45913,Female,66,58,25
45914,Male,56,84,58
45915,Male,67,106,58
45916,Female,27,91,78
45917,Female,43,85,49
45918,Male,69,52,42
45919,Male,44,110,48
45920,Male,39,77,57
45921,Male,30,132,30
45922,Male,56,113,86
45923,Female,24,54,18
45924,Male,69,111,74
45925,Male,60,15,88
45926,Male,59,67,92
45927,Male,29,98,73
45928,Female,30,21,89
45929,Female,29,61,59
45930,Female,29,57,16
45931,Female,55,144,59
45932,Female,20,52,11
45933,Female,25,46,49
45934,Male,66,83,63
45935,Male,48,55,9
45936,Male,30,122,60
45937,Female,25,144,73
45938,Female,54,57,48
45939,Female,41,129,50
45940,Male,45,17,63
45941,Female,21,92,62
45942,Male,33,128,33
45943,Female,35,96,3
45944,Male,21,111,65
45945,Female,60,29,36
45946,Male,57,109,20
45947,Male,50,42,24
45948,Female,62,134,93
45949,Female,44,58,34
45950,Male,53,50,5
45951,Female,21,118,83
45952,Female,53,23,60
45953,Male,30,95,98
45954,Male,68,110,66
45955,Male,65,35,43
45956,Female,31,91,12
45957,Male,59,115,75
45958,Female,54,130,62
45959,Female,64,36,86
45960,Male,23,51,87
45961,Female,68,63,40
45962,Female,31,139,62
45963,Male,60,139,17
45964,Male,20,59,35
45965,Female,42,32,40
45966,Male,51,18,74
45967,Male,23,16,27
45968,Female,57,83,11
45969,Male,18,135,58
45970,Male,63,85,64
45971,Female,65,119,70
45972,Female,66,91,72
45973,Female,25,111,15
45974,Male,34,89,81
45975,Male,30,90,65
45976,Female,36,27,75
45977,Male,58,31,28
45978,Male,52,137,42
45979,Male,67,105,73
45980,Male,50,102,18
45981,Female,62,17,12
45982,Female,62,19,77
45983,Male,61,67,100
45984,Male,50,147,86
45985,Male,59,112,93
45986,Female,68,85,35
45987,Female,56,23,94
45988,Female,63,42,12
45989,Female,55,72,65
45990,Female,55,80,55
45991,Male,26,128,63
45992,Male,69,59,82
45993,Female,65,116,80
45994,Female,54,18,25
45995,Male,64,139,27
45996,Female,18,142,13
45997,Male,53,80,100
45998,Female,59,76,21
45999,Male,55,73,7
46000,Female,19,47,5
46001,Male,27,38,84
46002,Male,68,111,9
46003,Female,40,60,71
46004,Female,26,98,2
46005,Female,28,58,17
46006,Female,53,52,41
46007,Female,59,31,3
46008,Male,55,33,96
46009,Female,52,41,26
46010,Female,30,75,73
46011,Female,36,101,38
46012,Female,52,66,18
46013,Male,69,23,69
46014,Female,47,97,38
46015,Female,35,53,20
46016,Female,29,61,92
46017,Female,29,51,28
46018,Male,38,144,50
46019,Male,29,109,25
46020,Male,45,110,90
46021,Male,46,95,84
46022,Male,56,40,23
46023,Female,58,120,78
46024,Male,61,139,33
46025,Male,68,93,51
46026,Female,21,75,24
46027,Male,48,117,40
46028,Male,41,119,4
46029,Male,59,82,57
46030,Male,68,41,79
46031,Female,66,145,46
46032,Male,35,18,83
46033,Male,59,66,87
46034,Male,43,79,48
46035,Male,61,140,6
46036,Male,37,114,54
46037,Female,25,29,15
46038,Male,68,56,81
46039,Male,50,70,15
46040,Female,21,100,27
46041,Female,55,91,72
46042,Male,39,90,95
46043,Female,53,96,39
46044,Male,65,16,42
46045,Male,48,77,56
46046,Male,25,138,17
46047,Male,26,85,23
46048,Female,64,97,5
46049,Female,35,48,100
46050,Female,52,143,45
46051,Female,41,73,58
46052,Male,34,124,55
46053,Male,18,96,50
46054,Male,56,147,92
46055,Female,59,138,17
46056,Male,32,141,99
46057,Male,30,25,29
46058,Male,40,105,92
46059,Female,46,36,33
46060,Female,48,59,25
46061,Female,54,89,16
46062,Female,45,135,67
46063,Male,49,35,61
46064,Male,24,68,30
46065,Male,31,16,45
46066,Male,31,139,28
46067,Female,49,25,37
46068,Male,26,112,54
46069,Male,23,80,65
46070,Female,68,130,15
46071,Male,32,137,89
46072,Male,47,66,67
46073,Female,47,135,84
46074,Female,33,39,77
46075,Male,40,46,47
46076,Male,48,70,3
46077,Male,29,61,63
46078,Male,38,132,54
46079,Male,20,126,31
46080,Female,20,100,49
46081,Male,55,137,9
46082,Male,39,29,27
46083,Male,38,66,82
46084,Male,68,45,48
46085,Male,61,137,31
46086,Male,33,76,64
46087,Male,35,64,100
46088,Male,21,41,65
46089,Male,37,21,94
46090,Female,62,92,46
46091,Female,30,15,42
46092,Male,48,79,70
46093,Male,19,75,60
46094,Male,47,59,33
46095,Male,48,96,27
46096,Male,45,34,69
46097,Male,26,64,68
46098,Female,28,139,79
46099,Male,52,47,78
46100,Female,66,78,50
46101,Female,61,124,36
46102,Female,54,26,66
46103,Female,63,99,51
46104,Female,68,80,19
46105,Female,34,20,97
46106,Female,43,78,72
46107,Female,21,16,49
46108,Female,50,137,59
46109,Male,34,78,65
46110,Male,59,116,63
46111,Female,25,31,74
46112,Female,43,24,13
46113,Female,60,89,87
46114,Male,37,141,66
46115,Male,59,132,46
46116,Female,68,137,4
46117,Female,55,63,1
46118,Female,60,38,45
46119,Female,65,78,19
46120,Female,59,68,57
46121,Female,50,95,71
46122,Male,57,86,57
46123,Male,34,112,63
46124,Male,68,75,9
46125,Female,26,135,89
46126,Female,37,29,55
46127,Male,25,100,68
46128,Male,58,19,37
46129,Female,65,25,14
46130,Male,63,40,22
46131,Male,23,118,76
46132,Male,26,71,48
46133,Male,28,86,10
46134,Female,64,62,28
46135,Female,64,86,10
46136,Female,22,130,59
46137,Female,25,97,61
46138,Male,69,110,40
46139,Male,52,61,98
46140,Male,69,140,7
46141,Female,42,103,69
46142,Female,53,134,21
46143,Female,56,129,7
46144,Female,66,69,60
46145,Male,61,53,1
46146,Female,23,126,64
46147,Male,41,31,33
46148,Male,38,133,25
46149,Male,53,39,44
46150,Female,35,109,24
46151,Female,65,118,8
46152,Male,18,125,30
46153,Male,46,53,78
46154,Female,34,28,94
46155,Female,22,81,9
46156,Female,67,67,88
46157,Female,23,44,1
46158,Male,62,115,20
46159,Male,25,81,37
46160,Male,42,139,30
46161,Male,36,15,60
46162,Male,65,137,100
46163,Male,67,100,56
46164,Female,56,141,90
46165,Male,26,121,78
46166,Female,45,140,70
46167,Female,48,58,80
46168,Male,18,24,88
46169,Female,58,70,3
46170,Male,27,70,79
46171,Male,67,89,43
46172,Female,39,67,97
46173,Female,18,25,89
46174,Female,30,70,40
46175,Female,31,110,56
46176,Female,40,95,70
46177,Female,56,128,27
46178,Female,45,110,98
46179,Female,46,20,93
46180,Female,57,117,18
46181,Male,50,27,56
46182,Male,19,93,70
46183,Female,60,133,33
46184,Female,50,66,49
46185,Female,41,93,68
46186,Male,29,59,29
46187,Male,57,85,61
46188,Female,45,107,71
46189,Female,52,69,74
46190,Female,27,130,40
46191,Female,64,132,78
46192,Male,61,101,58
46193,Male,51,34,20
46194,Female,22,53,54
46195,Female,58,141,33
46196,Male,35,31,10
46197,Male,23,143,11
46198,Female,28,144,35
46199,Female,63,26,60
46200,Male,18,24,35
46201,Male,40,27,27
46202,Male,21,39,14
46203,Female,24,128,67
46204,Male,58,51,57
46205,Female,66,78,21
46206,Male,34,84,56
46207,Male,28,78,41
46208,Male,44,41,82
46209,Female,29,92,95
46210,Female,64,137,89
46211,Male,51,114,27
46212,Female,25,21,2
46213,Male,69,123,42
46214,Female,40,27,91
46215,Male,43,127,53
46216,Male,51,36,20
46217,Female,49,29,75
46218,Male,23,128,49
46219,Female,18,109,44
46220,Male,67,99,76
46221,Female,21,143,24
46222,Male,42,57,14
46223,Male,25,77,75
46224,Female,57,43,84
46225,Male,63,140,100
46226,Female,37,106,96
46227,Male,31,136,51
46228,Male,50,22,27
46229,Male,69,66,44
46230,Male,20,49,87
46231,Female,32,142,22
46232,Female,44,128,86
46233,Female,36,105,45
46234,Male,18,96,75
46235,Female,52,143,47
46236,Female,69,110,12
46237,Male,50,98,100
46238,Female,68,82,100
46239,Male,34,147,4
46240,Male,30,138,77
46241,Female,69,95,21
46242,Female,65,53,83
46243,Female,29,38,44
46244,Female,56,18,86
46245,Male,43,17,37
46246,Female,44,19,42
46247,Male,41,115,38
46248,Female,34,132,16
46249,Male,28,30,86
46250,Female,39,91,97
46251,Female,25,16,78
46252,Male,59,32,10
46253,Female,65,51,82
46254,Female,49,63,80
46255,Female,46,23,90
46256,Female,59,69,34
46257,Male,49,32,78
46258,Male,57,122,42
